stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
035090120002,,"Shepherds House Lane",,51.456781938,-0.930931065,,,0,,,0
035090100003,,"London Rd - The Drive",,51.455394216,-0.93631985,,,0,,,0
039026570002,,"Liverpool Road",,51.454670104,-0.941976206,,,0,,,0
039025550002,,"Cholmeley Road",,51.453961441,-0.94515887,,,0,,,0
039026050006,,"Huntley and Palmers",,51.455324988,-0.962945513,,,0,,,0
039028150003,,"Blagrave Street",,51.457904677,-0.972026885,,,0,,,0
035090100004,,"London Road, The Drive",,51.45567282,-0.934540765,,,0,,,0
035085020001,,"Erleigh Court Drive",,51.454435688,-0.931000254,,,0,,,0
035085040001,,"Whitegates Lane",,51.453370003,-0.928520927,,,0,,,0
035085060001,,"Culver Lane",,51.452430882,-0.927103734,,,0,,,0
035085080001,,"Bulmershe Court",,51.45103832,-0.923308283,,,0,,,0
035085100001,,"Bulmershe Sports Centre",,51.451992164,-0.916550577,,,0,,,0
035085120001,,"Antrim Road",,51.449517822,-0.914436117,,,0,,,0
035085140001,,"North Lake",,51.446939774,-0.913748959,,,0,,,0
035085160001,,"Campbell Road",,51.445883474,-0.912320659,,,0,,,0
035085180001,,Thatchers,,51.444202916,-0.906619298,,,0,,,0
035085200001,,"Livingstone Gardens",,51.446422079,-0.905458287,,,0,,,0
035085220001,,"Mulberry Close",,51.44786408,-0.904848203,,,0,,,0
035085240001,,"Drovers Way Top",,51.446998283,-0.901688709,,,0,,,0
035085260001,,"Good Companions",,51.444627639,-0.899155494,,,0,,,0
035085280001,,"The Ridgeway",,51.442533338,-0.898284966,,,0,,,0
035085300001,,"Rivermead Road",,51.440799437,-0.897492167,,,0,,,0
035085320001,,"Colemans Moor Lane Foot",,51.445113003,-0.893402427,,,0,,,0
035085340001,,"Oak Drive",,51.447243111,-0.889494387,,,0,,,0
035085360001,,"Dunbar Drive",,51.449500477,-0.886690979,,,0,,,0
035085380001,,"Herald Way",,51.451431399,-0.883607422,,,0,,,0
035085400001,,"Sandford Lane",,51.453440537,-0.88024824,,,0,,,0
035085420001,,"Sunderland Close",,51.456567283,-0.880934581,,,0,,,0
035085440001,,"Harvard Close",,51.45706802,-0.883469943,,,0,,,0
035085460001,,"Lysander Close",,51.455000996,-0.885477756,,,0,,,0
035085480001,,"Woodley Piazza",,51.454376008,-0.888788831,,,0,,,0
035085500001,,"Headley Close",,51.456605065,-0.887741593,,,0,,,0
035085520001,,"Oakdale Walk",,51.457604588,-0.888839989,,,0,,,0
035085540001,,"Brandon Avenue",,51.460205908,-0.891972348,,,0,,,0
035085560001,,"Brecon Road Parade",,51.459372926,-0.894223579,,,0,,,0
035085580001,,"Ravensbourne Drive",,51.458041888,-0.898976817,,,0,,,0
035085600001,,"Wilmington Close",,51.455999229,-0.897860128,,,0,,,0
035085620001,,"Headley Road Circle",,51.45418097,-0.899573417,,,0,,,0
035085640001,,Chequers,,51.453714097,-0.907342018,,,0,,,0
035085660001,,Woodwaye,,51.453765329,-0.908981503,,,0,,,0
035085680001,,"Beaufield Close",,51.454054993,-0.913062003,,,0,,,0
035085700001,,"Chequers Way",,51.455123737,-0.914864485,,,0,,,0
035085720001,,"Howth Drive Top",,51.458149877,-0.914418508,,,0,,,0
035085740002,,"Hanwood Close",,51.458824554,-0.91736762,,,0,,,0
035085720002,,"Howth Drive Top",,51.457616008,-0.914056942,,,0,,,0
035085700002,,"Chequers Way",,51.455715474,-0.914677744,,,0,,,0
035085680002,,"Beaufield Close",,51.454175729,-0.913476513,,,0,,,0
035085660002,,Woodwaye,,51.453932366,-0.909538819,,,0,,,0
035085640002,,Chequers,,51.453720668,-0.905154252,,,0,,,0
035085620002,,"Headley Road Circle",,51.454248162,-0.899068069,,,0,,,0
035085600002,,"Wilmington Close",,51.456180919,-0.898057255,,,0,,,0
035085580002,,"Ravensbourne Drive",,51.45840831,-0.898737704,,,0,,,0
035085560002,,"Brecon Road Parade",,51.459440502,-0.893761339,,,0,,,0
035085540002,,"Brandon Avenue",,51.460300309,-0.891495052,,,0,,,0
035085520002,,"Oakdale Walk",,51.457310775,-0.888199422,,,0,,,0
035085500002,,"Headley Close",,51.455982462,-0.888461974,,,0,,,0
035085480002,,"Woodley Piazza",,51.454512901,-0.889001395,,,0,,,0
035085460002,,"Lysander Close",,51.45539053,-0.884834992,,,0,,,0
035085440002,,"Harvard Close",,51.457443675,-0.883259272,,,0,,,0
035085420002,,"Sunderland Close",,51.456220313,-0.880381738,,,0,,,0
035085400002,,"Sandford Lane",,51.453153275,-0.880298442,,,0,,,0
035085380002,,"Herald Way",,51.450393277,-0.885071852,,,0,,,0
035085360002,,"Dunbar Drive",,51.449454298,-0.886562585,,,0,,,0
035085340002,,"Oak Drive",,51.447739183,-0.888705279,,,0,,,0
035085320002,,"Colemans Moor Lane Foot",,51.444648923,-0.893773375,,,0,,,0
035085300002,,"Rivermead Road",,51.440770168,-0.897248274,,,0,,,0
035085280002,,"The Ridgeway",,51.442815132,-0.898609127,,,0,,,0
035085260002,,"Good Companions",,51.445313436,-0.899412408,,,0,,,0
035085240002,,"Drovers Way Top",,51.447237813,-0.902301739,,,0,,,0
035085220002,,"Mulberry Close",,51.447827046,-0.904733966,,,0,,,0
035085200002,,"Livingstone Gardens",,51.445567903,-0.905464316,,,0,,,0
035085180002,,Thatchers,,51.444179557,-0.907972438,,,0,,,0
035085160002,,"Campbell Road",,51.445483779,-0.911884076,,,0,,,0
035085140002,,"North Lake",,51.447095401,-0.914047459,,,0,,,0
035085120002,,"Antrim Road",,51.449573493,-0.914621878,,,0,,,0
035085100002,,"Bulmershe Sports Centre",,51.451809356,-0.917202524,,,0,,,0
035085080002,,"Bulmershe Court",,51.450732915,-0.92432285,,,0,,,0
035085060002,,"Culver Lane",,51.452719877,-0.927240879,,,0,,,0
035085040002,,"Whitegates Lane",,51.453261729,-0.928480285,,,0,,,0
035085020002,,"Erleigh Court Drive",,51.454383978,-0.931246132,,,0,,,0
039028170003,,"Friar Street",,51.456716472,-0.971880853,,,0,,,0
039025530004,,Cheapside,,51.455297467,-0.976187325,,,0,,,0
039027710002,,"Waylen Street",,51.454919416,-0.981305107,,,0,,,0
039026130001,,"George Street",,51.455453621,-0.986920737,,,0,,,0
039027070002,,"Reading West Rail Station",,51.455762841,-0.990454503,,,0,,,0
039025190001,,"Beresford Road",,51.456430096,-0.994858416,,,0,,,0
039025150001,,"West Village - Tesco",,51.457187848,-0.998296136,,,0,,,0
039027660001,,"Wantage Road",,51.458126528,-1.001873957,,,0,,,0
039025330001,,"Brock Gardens",,51.458850999,-1.004592957,,,0,,,0
039026960001,,"Pond House",,51.459651606,-1.00887933,,,0,,,0
039025320002,,"Brisbane Road",,51.457262279,-1.011305942,,,0,,,0
039025830003,,"Spey Road",,51.455396224,-1.015016356,,,0,,,0
039028520001,,"Oak Tree House",,51.456374235,-1.016909565,,,0,,,0
039027030002,,Ranikhet,,51.455737187,-1.018146625,,,0,,,0
039027440002,,"Tay Road",,51.454507889,-1.017381415,,,0,,,0
039027460001,,"Tern Close",,51.452655072,-1.021623566,,,0,,,0
039025840004,,"Dee Road top",,51.452014845,-1.024645074,,,0,,,0
039025910002,,"Dryland House",,51.452626879,-1.025797762,,,0,,,0
039025590002,,"Church End Lane",,51.453139855,-1.030190755,,,0,,,0
039025730002,,"Corwen Road",,51.452867978,-1.03211062,,,0,,,0
030055550002,,"St Michaels",,51.452646469,-1.034691418,,,0,,,0
039026460002,,"Keswick Close",,51.45513558,-1.037776491,,,0,,,0
039027570006,,"Tilehurst Triangle",,51.456677336,-1.040478744,,,0,,,0
039025510002,,"Chapel Hill",,51.456829176,-1.043656416,,,0,,,0
039026640001,,Mayfair,,51.455888752,-1.045216084,,,0,,,0
039025630001,,"City Road",,51.453305405,-1.045989558,,,0,,,0
039025160002,,"The Water Tower",,51.450775525,-1.046704265,,,0,,,0
030057040002,,"Yew Tree Rise",,51.445257073,-1.044804639,,,0,,,0
030054120004,,"Royal Avenue",,51.442547274,-1.045508642,,,0,,,0
030054120003,,"Royal Avenue",,51.44270128,-1.045649317,,,0,,,0
030057040001,,"Yew Tree Rise",,51.445505434,-1.045490152,,,0,,,0
039025160001,,"The Water Tower",,51.450902559,-1.046845532,,,0,,,0
039025630002,,"City Road",,51.454088496,-1.046088376,,,0,,,0
039025510001,,"Chapel Hill",,51.456911027,-1.04376985,,,0,,,0
039027570007,,"Tilehurst Triangle",,51.456739561,-1.040391082,,,0,,,0
039026460001,,"Keswick Close",,51.45483713,-1.037566878,,,0,,,0
039027330001,,"St Michaels",,51.452769016,-1.034285865,,,0,,,0
039025730001,,"Corwen Road",,51.45304208,-1.031416132,,,0,,,0
039025590001,,"Church End Lane",,51.453388426,-1.028717512,,,0,,,0
039025910001,,"Dryland House",,51.452625086,-1.025581925,,,0,,,0
039025840003,,"Dee Road top",,51.45202109,-1.023234572,,,0,,,0
039027460002,,"Tern Close",,51.45293255,-1.020394332,,,0,,,0
039027440001,,"Tay Road",,51.454370975,-1.01749244,,,0,,,0
039027030001,,Ranikhet,,51.455996939,-1.018025911,,,0,,,0
039025830004,,"Spey Road",,51.455513701,-1.015085791,,,0,,,0
039025320001,,"Brisbane Road",,51.45734501,-1.011520052,,,0,,,0
039026960003,,"Pond House",,51.459802599,-1.007594997,,,0,,,0
039025330002,,"Brock Gardens",,51.458568827,-1.003130948,,,0,,,0
039027660002,,"Wantage Road",,51.4577319,-0.999881889,,,0,,,0
039025150002,,"West Village - Tesco",,51.457124561,-0.997203642,,,0,,,0
039025190002,,"Beresford Road",,51.456310737,-0.993522499,,,0,,,0
039027070004,,"Reading West Rail Station",,51.455847414,-0.98983375,,,0,,,0
039026130002,,"George Street",,51.455443173,-0.985711988,,,0,,,0
039026960002,,"Pond House",,51.460385768,-1.009568745,,,0,,,0
039026790002,,"Norcot Junction",,51.461750911,-1.012576459,,,0,,,0
039025650001,,"Cold Store",,51.463867355,-1.016187185,,,0,,,0
039027140001,,"Romsey Road",,51.465462258,-1.019809415,,,0,,,0
039027720001,,"Weald Rise",,51.467064838,-1.022208051,,,0,,,0
039026440001,,"Kentwood Circle",,51.469668103,-1.02709061,,,0,,,0
039026870002,,"Overlanders End",,51.469793627,-1.031392674,,,0,,,0
039026830002,,"Oak Tree Copse",,51.470238247,-1.034061147,,,0,,,0
030050920001,,"Brooksby Road",,51.470732053,-1.040543943,,,0,,,0
